latitude, longitude, Year, TXx
-16.00,143.50,1960, 41.07
-16.00,143.50,1970, 39.01
-16.00,143.50,1980, 39.39
-16.00,143.50,1990, 42.21
-16.00,143.50,2000, 41.87
-16.00,143.50,2010, 37.78
-16.00,143.50,2020, 40.77
-16.00,143.75,1910, 38.47
-16.00,143.75,1920, 38.71
-16.00,143.75,1930, 39.87
-16.00,143.75,1940, 41.84
-16.00,143.75,1950, 39.88
-16.00,143.75,1960, 40.97
-16.00,143.75,1970, 38.61
-16.00,143.75,1980, 39.21
-16.00,143.75,1990, 42.46
-16.00,143.75,2000, 42.00
-16.00,143.75,2010, 37.58
-16.00,143.75,2020, 40.70
-16.00,144.00,1910, 37.75
-16.00,144.00,1920, 38.09
-16.00,144.00,1930, 39.08
-16.00,144.00,1940, 41.22
-16.00,144.00,1950, 38.93
-16.00,144.00,1960, 40.52
-16.00,144.00,1970, 37.79
-16.00,144.00,1980, 38.47
-16.00,144.00,1990, 42.16
-16.00,144.00,2000, 41.63
-16.00,144.00,2010, 36.73
-16.00,144.00,2020, 39.89
-16.00,144.25,1910, 35.78
-16.00,144.25,1920, 36.18
-16.00,144.25,1930, 36.82
-16.00,144.25,1940, 39.19
-16.00,144.25,1950, 36.33
-16.00,144.25,1960, 38.83
-16.00,144.25,1970, 35.28
-16.00,144.25,1980, 36.21
-16.00,144.25,1990, 40.18
-16.00,144.25,2000, 39.55
-16.00,144.25,2010, 34.94
-16.00,144.25,2020, 37.32
-16.00,144.50,1910, 33.61
-16.00,144.50,1920, 33.62
-16.00,144.50,1930, 33.92
-16.00,144.50,1940, 36.44
-16.00,144.50,1950, 32.99
-16.00,144.50,1960, 36.55
-16.00,144.50,1970, 33.33
-16.00,144.50,1980, 33.86
-16.00,144.50,1990, 37.46
-16.00,144.50,2000, 36.59
-16.00,144.50,2010, 33.08
-16.00,144.50,2020, 34.34
-16.00,144.75,1910, 34.01
-16.00,144.75,1920, 33.04
-16.00,144.75,1930, 33.73
-16.00,144.75,1940, 35.46
-16.00,144.75,1950, 31.74
-16.00,144.75,1960, 36.24
-16.00,144.75,1970, 34.37
-16.00,144.75,1980, 33.18
-16.00,144.75,1990, 36.45
-16.00,144.75,2000, 35.55
-16.00,144.75,2010, 33.19
-16.00,144.75,2020, 34.97
-16.00,145.00,1910, 32.60
-16.00,145.00,1920, 30.99
-16.00,145.00,1930, 32.03
-16.00,145.00,1940, 33.46
-16.00,145.00,1950, 29.64
-16.00,145.00,1960, 34.35
-16.00,145.00,1970, 32.55
-16.00,145.00,1980, 31.20
-16.00,145.00,1990, 33.15
-16.00,145.00,2000, 33.14
-16.00,145.00,2010, 32.12
-16.00,145.00,2020, 33.06
-16.00,145.25,1910, 35.42
-16.00,145.25,1920, 33.08
-16.00,145.25,1930, 34.58
-16.00,145.25,1940, 35.38
-16.00,145.25,1950, 32.47
-16.00,145.25,1960, 36.27
-16.00,145.25,1970, 34.48
-16.00,145.25,1980, 33.94
-16.00,145.25,1990, 34.94
-16.00,145.25,2000, 34.62
-16.00,145.25,2010, 35.02
-16.00,145.25,2020, 35.67
-15.75,124.50,1910, 37.52
-15.75,124.50,1920, 37.70
-15.75,124.50,1930, 36.47
-15.75,124.50,1940, 40.82
-15.75,124.50,1950, 38.11
-15.75,124.50,1960, 36.66
-15.75,124.50,1970, 37.69
-15.75,124.50,1980, 38.47
-15.75,124.50,1990, 39.18
-15.75,124.50,2000, 38.31
-15.75,124.50,2010, 40.61
-15.75,124.50,2020, 38.76
-15.75,124.75,1910, 38.46
-15.75,124.75,1920, 38.70
-15.75,124.75,1930, 37.40
-15.75,124.75,1940, 41.66
-15.75,124.75,1950, 39.18
-15.75,124.75,1960, 38.13
-15.75,124.75,1970, 39.15
-15.75,124.75,1980, 40.05
-15.75,124.75,1990, 41.22
-15.75,124.75,2000, 39.70
-15.75,124.75,2010, 41.76
-15.75,124.75,2020, 40.41
-15.75,125.00,1910, 37.78
-15.75,125.00,1920, 38.09
-15.75,125.00,1930, 36.69
-15.75,125.00,1940, 40.90
-15.75,125.00,1950, 38.79
-15.75,125.00,1960, 38.39
-15.75,125.00,1970, 39.11
-15.75,125.00,1980, 40.41
-15.75,125.00,1990, 41.26
-15.75,125.00,2000, 39.42
-15.75,125.00,2010, 41.28
-15.75,125.00,2020, 40.47
-15.75,125.25,1910, 36.63
-15.75,125.25,1920, 37.02
-15.75,125.25,1930, 35.72
-15.75,125.25,1940, 39.74
-15.75,125.25,1950, 37.95
-15.75,125.25,1960, 38.13
-15.75,125.25,1970, 38.10
-15.75,125.25,1980, 39.49
-15.75,125.25,1990, 39.86
-15.75,125.25,2000, 38.22
-15.75,125.25,2010, 39.88
-15.75,125.25,2020, 39.97
-15.75,125.50,1910, 38.38
-15.75,125.50,1920, 38.85
-15.75,125.50,1930, 37.65
-15.75,125.50,1940, 41.27
-15.75,125.50,1950, 39.68
-15.75,125.50,1960, 40.40
-15.75,125.50,1970, 40.20
-15.75,125.50,1980, 41.40
-15.75,125.50,1990, 41.48
-15.75,125.50,2000, 40.15
-15.75,125.50,2010, 41.30
-15.75,125.50,2020, 42.09
-15.75,125.75,1910, 35.50
-15.75,125.75,1920, 36.05
-15.75,125.75,1930, 35.61
-15.75,125.75,1940, 38.44
-15.75,125.75,1950, 37.22
-15.75,125.75,1960, 38.42
-15.75,125.75,1970, 37.64
-15.75,125.75,1980, 39.23
-15.75,125.75,1990, 39.34
-15.75,125.75,2000, 38.39
-15.75,125.75,2010, 38.75
-15.75,125.75,2020, 39.98
-15.75,126.00,1910, 35.99
-15.75,126.00,1920, 36.35
-15.75,126.00,1930, 36.34
-15.75,126.00,1940, 38.67
-15.75,126.00,1950, 37.84
-15.75,126.00,1960, 39.30
-15.75,126.00,1970, 38.36
-15.75,126.00,1980, 39.92
-15.75,126.00,1990, 40.92
-15.75,126.00,2000, 39.26
-15.75,126.00,2010, 39.37
-15.75,126.00,2020, 40.63
-15.75,126.25,1910, 36.91
-15.75,126.25,1920, 36.99
-15.75,126.25,1930, 37.25
-15.75,126.25,1940, 39.35
-15.75,126.25,1950, 38.67
-15.75,126.25,1960, 40.39
-15.75,126.25,1970, 39.45
-15.75,126.25,1980, 40.77
-15.75,126.25,1990, 41.80
-15.75,126.25,2000, 40.06
-15.75,126.25,2010, 40.10
-15.75,126.25,2020, 41.45
-15.75,126.50,1910, 37.29
-15.75,126.50,1920, 36.87
-15.75,126.50,1930, 37.33
-15.75,126.50,1940, 39.36
-15.75,126.50,1950, 38.66
-15.75,126.50,1960, 40.67
-15.75,126.50,1970, 39.63
-15.75,126.50,1980, 40.75
-15.75,126.50,1990, 41.80
-15.75,126.50,2000, 39.97
-15.75,126.50,2010, 39.98
-15.75,126.50,2020, 41.43
-15.75,126.75,1910, 37.89
-15.75,126.75,1920, 37.40
-15.75,126.75,1930, 37.65
-15.75,126.75,1940, 39.61
-15.75,126.75,1950, 38.86
-15.75,126.75,1960, 41.17
-15.75,126.75,1970, 39.97
-15.75,126.75,1980, 40.93
-15.75,126.75,1990, 41.67
-15.75,126.75,2000, 40.00
-15.75,126.75,2010, 40.06
-15.75,126.75,2020, 41.66
-15.75,127.00,1910, 38.70
-15.75,127.00,1920, 38.16
-15.75,127.00,1930, 38.22
-15.75,127.00,1940, 40.10
-15.75,127.00,1950, 39.30
-15.75,127.00,1960, 41.93
-15.75,127.00,1970, 40.49
-15.75,127.00,1980, 41.34
-15.75,127.00,1990, 41.34
-15.75,127.00,2000, 40.13
-15.75,127.00,2010, 40.16
-15.75,127.00,2020, 42.12
-15.75,127.25,1910, 39.44
-15.75,127.25,1920, 38.85
-15.75,127.25,1930, 38.73
-15.75,127.25,1940, 40.49
-15.75,127.25,1950, 39.68
-15.75,127.25,1960, 42.65
-15.75,127.25,1970, 40.84
-15.75,127.25,1980, 41.66
-15.75,127.25,1990, 42.11
-15.75,127.25,2000, 40.53
-15.75,127.25,2010, 40.45
-15.75,127.25,2020, 42.70
-15.75,127.50,1910, 40.31
-15.75,127.50,1920, 39.68
-15.75,127.50,1930, 39.42
-15.75,127.50,1940, 40.97
-15.75,127.50,1950, 40.27
-15.75,127.50,1960, 43.60
-15.75,127.50,1970, 41.37
-15.75,127.50,1980, 42.13
-15.75,127.50,1990, 43.34
-15.75,127.50,2000, 41.46
-15.75,127.50,2010, 41.48
-15.75,127.50,2020, 43.78
-15.75,127.75,1910, 41.01
-15.75,127.75,1920, 40.36
-15.75,127.75,1930, 40.00
-15.75,127.75,1940, 41.33
-15.75,127.75,1950, 40.76
-15.75,127.75,1960, 44.44
-15.75,127.75,1970, 42.28
-15.75,127.75,1980, 42.62
-15.75,127.75,1990, 44.21
-15.75,127.75,2000, 42.07
-15.75,127.75,2010, 42.05
-15.75,127.75,2020, 44.58
-15.75,128.00,1910, 39.64
-15.75,128.00,1920, 38.98
-15.75,128.00,1930, 38.49
-15.75,128.00,1940, 39.82
-15.75,128.00,1950, 39.18
-15.75,128.00,1960, 43.12
-15.75,128.00,1970, 41.08
-15.75,128.00,1980, 41.12
-15.75,128.00,1990, 42.67
-15.75,128.00,2000, 40.50
-15.75,128.00,2010, 40.59
-15.75,128.00,2020, 42.79
-15.75,128.25,1910, 40.42
-15.75,128.25,1920, 39.77
-15.75,128.25,1930, 39.40
-15.75,128.25,1940, 40.40
-15.75,128.25,1950, 40.00
-15.75,128.25,1960, 44.18
-15.75,128.25,1970, 41.91
-15.75,128.25,1980, 42.09
-15.75,128.25,1990, 43.52
-15.75,128.25,2000, 41.38
-15.75,128.25,2010, 41.15
-15.75,128.25,2020, 43.38
-15.75,128.50,1910, 39.57
-15.75,128.50,1920, 38.96
-15.75,128.50,1930, 38.66
-15.75,128.50,1940, 39.52
-15.75,128.50,1950, 39.13
-15.75,128.50,1960, 43.51
-15.75,128.50,1970, 41.11
-15.75,128.50,1980, 41.34
-15.75,128.50,1990, 42.65
-15.75,128.50,2000, 40.52
-15.75,128.50,2010, 40.50
-15.75,128.50,2020, 42.21
-15.75,128.75,1910, 40.32
-15.75,128.75,1920, 39.76
-15.75,128.75,1930, 39.70
-15.75,128.75,1940, 40.23
-15.75,128.75,1950, 40.03
-15.75,128.75,1960, 44.50
-15.75,128.75,1970, 42.42
-15.75,128.75,1980, 42.37
-15.75,128.75,1990, 43.61
-15.75,128.75,2000, 41.47
-15.75,128.75,2010, 41.74
-15.75,128.75,2020, 42.88
-15.75,129.00,1910, 39.37
-15.75,129.00,1920, 38.88
-15.75,129.00,1930, 38.78
-15.75,129.00,1940, 39.33
-15.75,129.00,1950, 38.89
-15.75,129.00,1960, 43.45
-15.75,129.00,1970, 41.65
-15.75,129.00,1980, 41.32
-15.75,129.00,1990, 42.55
-15.75,129.00,2000, 40.56
-15.75,129.00,2010, 40.91
-15.75,129.00,2020, 41.56
-15.75,129.25,1910, 38.92
-15.75,129.25,1920, 38.54
-15.75,129.25,1930, 38.54
-15.75,129.25,1940, 39.01
-15.75,129.25,1950, 38.42
-15.75,129.25,1960, 43.05
-15.75,129.25,1970, 41.53
-15.75,129.25,1980, 40.95
-15.75,129.25,1990, 42.18
-15.75,129.25,2000, 40.42
-15.75,129.25,2010, 40.74
-15.75,129.25,2020, 40.87
-15.75,129.50,1910, 38.57
-15.75,129.50,1920, 38.43
-15.75,129.50,1930, 38.43
-15.75,129.50,1940, 38.85
-15.75,129.50,1950, 38.09
-15.75,129.50,1960, 42.74
-15.75,129.50,1970, 41.47
-15.75,129.50,1980, 40.73
-15.75,129.50,1990, 41.86
-15.75,129.50,2000, 40.29
-15.75,129.50,2010, 40.38
-15.75,129.50,2020, 41.35
-15.75,129.75,1910, 38.86
-15.75,129.75,1920, 39.16
-15.75,129.75,1930, 39.05
-15.75,129.75,1940, 39.39
-15.75,129.75,1950, 38.64
-15.75,129.75,1960, 43.05
-15.75,129.75,1970, 42.29
-15.75,129.75,1980, 41.22
-15.75,129.75,1990, 42.09
-15.75,129.75,2000, 41.05
-15.75,129.75,2010, 41.01
-15.75,129.75,2020, 42.99
-15.75,130.00,1910, 38.96
-15.75,130.00,1920, 39.54
-15.75,130.00,1930, 39.31
-15.75,130.00,1940, 39.77
-15.75,130.00,1950, 39.00
-15.75,130.00,1960, 42.88
-15.75,130.00,1970, 41.71
-15.75,130.00,1980, 41.43
-15.75,130.00,1990, 42.05
-15.75,130.00,2000, 41.55
-15.75,130.00,2010, 41.61
-15.75,130.00,2020, 43.52
-15.75,130.25,1910, 38.52
-15.75,130.25,1920, 39.17
-15.75,130.25,1930, 38.90
-15.75,130.25,1940, 39.44
-15.75,130.25,1950, 38.65
-15.75,130.25,1960, 41.91
-15.75,130.25,1970, 41.38
-15.75,130.25,1980, 41.04
-15.75,130.25,1990, 41.53
-15.75,130.25,2000, 41.12
-15.75,130.25,2010, 41.02
-15.75,130.25,2020, 43.02
-15.75,130.50,1910, 38.99
-15.75,130.50,1920, 39.67
-15.75,130.50,1930, 39.41
-15.75,130.50,1940, 39.95
-15.75,130.50,1950, 39.29
-15.75,130.50,1960, 41.90
-15.75,130.50,1970, 41.83
-15.75,130.50,1980, 41.44
-15.75,130.50,1990, 41.88
-15.75,130.50,2000, 41.47
-15.75,130.50,2010, 41.36
-15.75,130.50,2020, 43.23
-15.75,130.75,1910, 39.07
-15.75,130.75,1920, 39.77
-15.75,130.75,1930, 39.54
-15.75,130.75,1940, 40.11
-15.75,130.75,1950, 39.60
-15.75,130.75,1960, 42.13
-15.75,130.75,1970, 41.95
-15.75,130.75,1980, 41.43
-15.75,130.75,1990, 42.04
-15.75,130.75,2000, 41.41
-15.75,130.75,2010, 41.29
-15.75,130.75,2020, 43.62
-15.75,131.00,1910, 38.09
-15.75,131.00,1920, 38.79
-15.75,131.00,1930, 38.71
-15.75,131.00,1940, 39.31
-15.75,131.00,1950, 38.99
-15.75,131.00,1960, 41.45
-15.75,131.00,1970, 41.23
-15.75,131.00,1980, 40.39
-15.75,131.00,1990, 41.34
-15.75,131.00,2000, 40.37
-15.75,131.00,2010, 40.20
-15.75,131.00,2020, 42.68
-15.75,131.25,1910, 38.84
-15.75,131.25,1920, 39.54
-15.75,131.25,1930, 39.47
-15.75,131.25,1940, 40.11
-15.75,131.25,1950, 39.97
-15.75,131.25,1960, 42.24
-15.75,131.25,1970, 41.89
-15.75,131.25,1980, 40.97
-15.75,131.25,1990, 42.32
-15.75,131.25,2000, 40.91
-15.75,131.25,2010, 40.70
-15.75,131.25,2020, 42.92
-15.75,131.50,1910, 38.99
-15.75,131.50,1920, 39.64
-15.75,131.50,1930, 39.67
-15.75,131.50,1940, 40.36
-15.75,131.50,1950, 40.40
-15.75,131.50,1960, 42.51
-15.75,131.50,1970, 41.90
-15.75,131.50,1980, 41.00
-15.75,131.50,1990, 42.85
-15.75,131.50,2000, 40.92
-15.75,131.50,2010, 40.87
-15.75,131.50,2020, 42.79
-15.75,131.75,1910, 38.57
-15.75,131.75,1920, 39.07
-15.75,131.75,1930, 39.18
-15.75,131.75,1940, 39.93
-15.75,131.75,1950, 40.11
-15.75,131.75,1960, 42.10
-15.75,131.75,1970, 41.28
-15.75,131.75,1980, 40.34
-15.75,131.75,1990, 42.50
-15.75,131.75,2000, 40.20
-15.75,131.75,2010, 40.20
-15.75,131.75,2020, 42.15
-15.75,132.00,1910, 39.01
-15.75,132.00,1920, 39.44
-15.75,132.00,1930, 39.51
-15.75,132.00,1940, 40.34
-15.75,132.00,1950, 40.59
-15.75,132.00,1960, 42.36
-15.75,132.00,1970, 41.45
-15.75,132.00,1980, 40.53
-15.75,132.00,1990, 42.90
-15.75,132.00,2000, 40.34
-15.75,132.00,2010, 40.32
-15.75,132.00,2020, 42.43
-15.75,132.25,1910, 39.32
-15.75,132.25,1920, 39.62
-15.75,132.25,1930, 39.68
-15.75,132.25,1940, 40.59
-15.75,132.25,1950, 40.89
-15.75,132.25,1960, 42.43
-15.75,132.25,1970, 41.51
-15.75,132.25,1980, 40.52
-15.75,132.25,1990, 43.07
-15.75,132.25,2000, 40.44
-15.75,132.25,2010, 40.11
-15.75,132.25,2020, 42.56
-15.75,132.50,1910, 39.62
-15.75,132.50,1920, 39.79
-15.75,132.50,1930, 39.84
-15.75,132.50,1940, 40.83
-15.75,132.50,1950, 41.15
-15.75,132.50,1960, 42.43
-15.75,132.50,1970, 41.51
-15.75,132.50,1980, 40.45
-15.75,132.50,1990, 43.13
-15.75,132.50,2000, 40.47
-15.75,132.50,2010, 39.90
-15.75,132.50,2020, 42.70
-15.75,132.75,1910, 39.74
-15.75,132.75,1920, 39.79
-15.75,132.75,1930, 39.85
-15.75,132.75,1940, 40.90
-15.75,132.75,1950, 41.24
-15.75,132.75,1960, 42.26
-15.75,132.75,1970, 41.34
-15.75,132.75,1980, 40.32
-15.75,132.75,1990, 42.93
-15.75,132.75,2000, 40.14
-15.75,132.75,2010, 39.76
-15.75,132.75,2020, 42.76
-15.75,133.00,1910, 39.94
-15.75,133.00,1920, 39.88
-15.75,133.00,1930, 39.96
-15.75,133.00,1940, 41.07
-15.75,133.00,1950, 41.43
-15.75,133.00,1960, 42.16
-15.75,133.00,1970, 41.30
-15.75,133.00,1980, 40.43
-15.75,133.00,1990, 43.05
-15.75,133.00,2000, 40.09
-15.75,133.00,2010, 40.04
-15.75,133.00,2020, 43.17
-15.75,133.25,1910, 40.11
-15.75,133.25,1920, 39.95
-15.75,133.25,1930, 40.04
-15.75,133.25,1940, 41.22
-15.75,133.25,1950, 41.60
-15.75,133.25,1960, 42.06
-15.75,133.25,1970, 41.42
-15.75,133.25,1980, 40.55
-15.75,133.25,1990, 43.17
-15.75,133.25,2000, 40.13
-15.75,133.25,2010, 40.18
-15.75,133.25,2020, 43.50
-15.75,133.50,1910, 40.17
-15.75,133.50,1920, 39.92
-15.75,133.50,1930, 40.04
-15.75,133.50,1940, 41.26
-15.75,133.50,1950, 41.69
-15.75,133.50,1960, 41.98
-15.75,133.50,1970, 41.50
-15.75,133.50,1980, 40.65
-15.75,133.50,1990, 43.24
-15.75,133.50,2000, 40.15
-15.75,133.50,2010, 40.22
-15.75,133.50,2020, 43.67
-15.75,133.75,1910, 40.03
-15.75,133.75,1920, 39.70
-15.75,133.75,1930, 39.85
-15.75,133.75,1940, 41.12
-15.75,133.75,1950, 41.64
-15.75,133.75,1960, 41.80
-15.75,133.75,1970, 41.49
-15.75,133.75,1980, 40.63
-15.75,133.75,1990, 43.24
-15.75,133.75,2000, 40.05
-15.75,133.75,2010, 40.11
-15.75,133.75,2020, 43.61
-15.75,134.00,1910, 40.25
-15.75,134.00,1920, 39.87
-15.75,134.00,1930, 40.04
-15.75,134.00,1940, 41.36
-15.75,134.00,1950, 41.97
-15.75,134.00,1960, 41.93
-15.75,134.00,1970, 41.79
-15.75,134.00,1980, 40.99
-15.75,134.00,1990, 43.78
-15.75,134.00,2000, 40.38
-15.75,134.00,2010, 40.33
-15.75,134.00,2020, 43.92
-15.75,134.25,1910, 39.89
-15.75,134.25,1920, 39.47
-15.75,134.25,1930, 39.68
-15.75,134.25,1940, 41.03
-15.75,134.25,1950, 41.75
-15.75,134.25,1960, 41.53
-15.75,134.25,1970, 41.74
-15.75,134.25,1980, 40.68
-15.75,134.25,1990, 43.61
-15.75,134.25,2000, 40.19
-15.75,134.25,2010, 40.29
-15.75,134.25,2020, 43.71
-15.75,134.50,1910, 39.79
-15.75,134.50,1920, 39.36
-15.75,134.50,1930, 39.60
-15.75,134.50,1940, 41.03
-15.75,134.50,1950, 41.76
-15.75,134.50,1960, 41.31
-15.75,134.50,1970, 41.81
-15.75,134.50,1980, 40.65
-15.75,134.50,1990, 43.56
-15.75,134.50,2000, 40.32
-15.75,134.50,2010, 40.49
-15.75,134.50,2020, 43.82
-15.75,134.75,1910, 39.51
-15.75,134.75,1920, 39.08
-15.75,134.75,1930, 39.35
-15.75,134.75,1940, 40.91
-15.75,134.75,1950, 41.59
-15.75,134.75,1960, 40.92
-15.75,134.75,1970, 41.71
-15.75,134.75,1980, 40.49
-15.75,134.75,1990, 43.39
-15.75,134.75,2000, 40.30
-15.75,134.75,2010, 40.51
-15.75,134.75,2020, 43.78
-15.75,135.00,1910, 39.65
-15.75,135.00,1920, 39.24
-15.75,135.00,1930, 39.55
-15.75,135.00,1940, 41.17
-15.75,135.00,1950, 41.80
-15.75,135.00,1960, 41.71
-15.75,135.00,1970, 42.01
-15.75,135.00,1980, 40.77
-15.75,135.00,1990, 43.88
-15.75,135.00,2000, 40.74
-15.75,135.00,2010, 40.88
-15.75,135.00,2020, 44.15
-15.75,135.25,1910, 39.20
-15.75,135.25,1920, 38.83
-15.75,135.25,1930, 39.18
-15.75,135.25,1940, 40.89
-15.75,135.25,1950, 41.32
-15.75,135.25,1960, 42.01
-15.75,135.25,1970, 41.85
-15.75,135.25,1980, 40.46
-15.75,135.25,1990, 44.11
-15.75,135.25,2000, 40.59
-15.75,135.25,2010, 40.78
-15.75,135.25,2020, 43.89
-15.75,135.50,1910, 38.21
-15.75,135.50,1920, 37.97
-15.75,135.50,1930, 38.30
-15.75,135.50,1940, 40.13
-15.75,135.50,1950, 40.26
-15.75,135.50,1960, 41.81
-15.75,135.50,1970, 41.29
-15.75,135.50,1980, 39.59
-15.75,135.50,1990, 43.88
-15.75,135.50,2000, 39.94
-15.75,135.50,2010, 40.44
-15.75,135.50,2020, 43.06
-15.75,135.75,1910, 37.58
-15.75,135.75,1920, 37.43
-15.75,135.75,1930, 37.64
-15.75,135.75,1940, 39.52
-15.75,135.75,1950, 39.29
-15.75,135.75,1960, 41.71
-15.75,135.75,1970, 41.21
-15.75,135.75,1980, 39.35
-15.75,135.75,1990, 43.71
-15.75,135.75,2000, 39.49
-15.75,135.75,2010, 40.31
-15.75,135.75,2020, 43.10
-15.75,136.00,1910, 37.92
-15.75,136.00,1920, 37.71
-15.75,136.00,1930, 37.76
-15.75,136.00,1940, 39.62
-15.75,136.00,1950, 39.01
-15.75,136.00,1960, 42.25
-15.75,136.00,1970, 41.65
-15.75,136.00,1980, 39.49
-15.75,136.00,1990, 44.00
-15.75,136.00,2000, 39.57
-15.75,136.00,2010, 40.33
-15.75,136.00,2020, 42.97
-15.75,136.25,1910, 37.77
-15.75,136.25,1920, 37.58
-15.75,136.25,1930, 37.42
-15.75,136.25,1940, 39.15
-15.75,136.25,1950, 38.44
-15.75,136.25,1960, 42.21
-15.75,136.25,1970, 41.58
-15.75,136.25,1980, 39.05
-15.75,136.25,1990, 43.37
-15.75,136.25,2000, 38.88
-15.75,136.25,2010, 39.56
-15.75,136.25,2020, 41.94
-15.75,136.50,1910, 37.48
-15.75,136.50,1920, 37.29
-15.75,136.50,1930, 37.05
-15.75,136.50,1940, 38.48
-15.75,136.50,1950, 38.00
-15.75,136.50,1960, 42.00
-15.75,136.50,1970, 41.37
-15.75,136.50,1980, 38.49
-15.75,136.50,1990, 42.81
-15.75,136.50,2000, 37.97
-15.75,136.50,2010, 38.64
-15.75,136.50,2020, 41.40
-15.75,141.50,1910, 40.47
-15.75,141.50,1920, 38.89
-15.75,141.50,1930, 40.00
-15.75,141.50,1940, 39.99
-15.75,141.50,1950, 38.57
-15.75,141.50,1960, 40.76
-15.75,141.50,1970, 40.75
-15.75,141.50,1980, 39.55
-15.75,141.50,1990, 39.86
-15.75,141.50,2000, 39.36
-15.75,141.50,2010, 38.39
-15.75,141.50,2020, 40.12
-15.75,141.75,1910, 40.51
-15.75,141.75,1920, 39.03
-15.75,141.75,1930, 40.08
-15.75,141.75,1940, 39.88
-15.75,141.75,1950, 38.89
-15.75,141.75,1960, 40.88
-15.75,141.75,1970, 40.77
-15.75,141.75,1980, 39.83
-15.75,141.75,1990, 40.07
-15.75,141.75,2000, 39.43
-15.75,141.75,2010, 38.51
-15.75,141.75,2020, 40.32
-15.75,142.00,1910, 40.45
-15.75,142.00,1920, 39.15
-15.75,142.00,1930, 40.14
-15.75,142.00,1940, 39.86
-15.75,142.00,1950, 39.25
-15.75,142.00,1960, 40.97
-15.75,142.00,1970, 40.70
-15.75,142.00,1980, 39.99
-15.75,142.00,1990, 40.15
-15.75,142.00,2000, 39.49
-15.75,142.00,2010, 38.51
-15.75,142.00,2020, 40.50
-15.75,142.25,1910, 40.33
-15.75,142.25,1920, 39.26
-15.75,142.25,1930, 40.27
-15.75,142.25,1940, 40.14
-15.75,142.25,1950, 39.64
-15.75,142.25,1960, 41.08
-15.75,142.25,1970, 40.60
-15.75,142.25,1980, 40.10
-15.75,142.25,1990, 40.15
-15.75,142.25,2000, 39.74
-15.75,142.25,2010, 38.33
-15.75,142.25,2020, 40.65
-15.75,142.50,1910, 40.11
-15.75,142.50,1920, 39.28
-15.75,142.50,1930, 40.39
-15.75,142.50,1940, 40.35
-15.75,142.50,1950, 39.91
-15.75,142.50,1960, 41.14
-15.75,142.50,1970, 40.37
-15.75,142.50,1980, 40.06
-15.75,142.50,1990, 39.98
-15.75,142.50,2000, 40.32
-15.75,142.50,2010, 37.93
-15.75,142.50,2020, 40.45
-15.75,142.75,1910, 39.91
-15.75,142.75,1920, 39.31
-15.75,142.75,1930, 40.51
-15.75,142.75,1940, 40.86
-15.75,142.75,1950, 40.14
