latitude,longitude,Year,TMm
-31.25,134.00,1990, 18.56
-31.25,134.00,2000, 18.79
-31.25,134.00,2010, 18.14
-31.25,134.00,2020, 18.53
-31.25,134.25,1910, 17.63
-31.25,134.25,1920, 17.57
-31.25,134.25,1930, 18.77
-31.25,134.25,1940, 18.07
-31.25,134.25,1950, 18.24
-31.25,134.25,1960, 17.66
-31.25,134.25,1970, 17.77
-31.25,134.25,1980, 18.90
-31.25,134.25,1990, 18.92
-31.25,134.25,2000, 19.11
-31.25,134.25,2010, 18.43
-31.25,134.25,2020, 18.83
-31.25,134.50,1910, 17.62
-31.25,134.50,1920, 17.60
-31.25,134.50,1930, 18.82
-31.25,134.50,1940, 18.15
-31.25,134.50,1950, 18.26
-31.25,134.50,1960, 17.65
-31.25,134.50,1970, 17.75
-31.25,134.50,1980, 18.94
-31.25,134.50,1990, 18.97
-31.25,134.50,2000, 19.14
-31.25,134.50,2010, 18.41
-31.25,134.50,2020, 18.83
-31.25,134.75,1910, 17.33
-31.25,134.75,1920, 17.36
-31.25,134.75,1930, 18.59
-31.25,134.75,1940, 17.93
-31.25,134.75,1950, 17.97
-31.25,134.75,1960, 17.36
-31.25,134.75,1970, 17.47
-31.25,134.75,1980, 18.68
-31.25,134.75,1990, 18.70
-31.25,134.75,2000, 18.88
-31.25,134.75,2010, 18.11
-31.25,134.75,2020, 18.52
-31.25,135.00,1910, 17.73
-31.25,135.00,1920, 17.79
-31.25,135.00,1930, 19.04
-31.25,135.00,1940, 18.36
-31.25,135.00,1950, 18.33
-31.25,135.00,1960, 17.75
-31.25,135.00,1970, 17.89
-31.25,135.00,1980, 19.08
-31.25,135.00,1990, 19.09
-31.25,135.00,2000, 19.30
-31.25,135.00,2010, 18.49
-31.25,135.00,2020, 18.89
-31.25,135.25,1910, 17.71
-31.25,135.25,1920, 17.81
-31.25,135.25,1930, 19.06
-31.25,135.25,1940, 18.37
-31.25,135.25,1950, 18.27
-31.25,135.25,1960, 17.72
-31.25,135.25,1970, 17.89
-31.25,135.25,1980, 19.06
-31.25,135.25,1990, 19.04
-31.25,135.25,2000, 19.29
-31.25,135.25,2010, 18.45
-31.25,135.25,2020, 18.83
-31.25,135.50,1910, 18.16
-31.25,135.50,1920, 18.30
-31.25,135.50,1930, 19.53
-31.25,135.50,1940, 18.84
-31.25,135.50,1950, 18.67
-31.25,135.50,1960, 18.15
-31.25,135.50,1970, 18.35
-31.25,135.50,1980, 19.50
-31.25,135.50,1990, 19.47
-31.25,135.50,2000, 19.75
-31.25,135.50,2010, 18.88
-31.25,135.50,2020, 19.24
-31.25,135.75,1910, 18.24
-31.25,135.75,1920, 18.42
-31.25,135.75,1930, 19.63
-31.25,135.75,1940, 18.95
-31.25,135.75,1950, 18.70
-31.25,135.75,1960, 18.21
-31.25,135.75,1970, 18.44
-31.25,135.75,1980, 19.60
-31.25,135.75,1990, 19.54
-31.25,135.75,2000, 19.83
-31.25,135.75,2010, 18.98
-31.25,135.75,2020, 19.30
-31.25,136.00,1910, 18.28
-31.25,136.00,1920, 18.49
-31.25,136.00,1930, 19.69
-31.25,136.00,1940, 19.02
-31.25,136.00,1950, 18.69
-31.25,136.00,1960, 18.23
-31.25,136.00,1970, 18.50
-31.25,136.00,1980, 19.68
-31.25,136.00,1990, 19.58
-31.25,136.00,2000, 19.86
-31.25,136.00,2010, 19.08
-31.25,136.00,2020, 19.34
-31.25,136.25,1910, 18.40
-31.25,136.25,1920, 18.65
-31.25,136.25,1930, 19.81
-31.25,136.25,1940, 19.16
-31.25,136.25,1950, 18.76
-31.25,136.25,1960, 18.33
-31.25,136.25,1970, 18.65
-31.25,136.25,1980, 19.86
-31.25,136.25,1990, 19.71
-31.25,136.25,2000, 19.98
-31.25,136.25,2010, 19.25
-31.25,136.25,2020, 19.46
-31.25,136.50,1910, 18.53
-31.25,136.50,1920, 18.81
-31.25,136.50,1930, 19.93
-31.25,136.50,1940, 19.30
-31.25,136.50,1950, 18.86
-31.25,136.50,1960, 18.46
-31.25,136.50,1970, 18.77
-31.25,136.50,1980, 19.99
-31.25,136.50,1990, 19.82
-31.25,136.50,2000, 20.10
-31.25,136.50,2010, 19.35
-31.25,136.50,2020, 19.55
-31.25,136.75,1910, 18.26
-31.25,136.75,1920, 18.56
-31.25,136.75,1930, 19.64
-31.25,136.75,1940, 19.02
-31.25,136.75,1950, 18.56
-31.25,136.75,1960, 18.18
-31.25,136.75,1970, 18.48
-31.25,136.75,1980, 19.70
-31.25,136.75,1990, 19.52
-31.25,136.75,2000, 19.81
-31.25,136.75,2010, 19.04
-31.25,136.75,2020, 19.24
-31.25,137.00,1910, 18.42
-31.25,137.00,1920, 18.72
-31.25,137.00,1930, 19.75
-31.25,137.00,1940, 19.15
-31.25,137.00,1950, 18.69
-31.25,137.00,1960, 18.34
-31.25,137.00,1970, 18.63
-31.25,137.00,1980, 19.85
-31.25,137.00,1990, 19.65
-31.25,137.00,2000, 19.96
-31.25,137.00,2010, 19.16
-31.25,137.00,2020, 19.36
-31.25,137.25,1910, 18.81
-31.25,137.25,1920, 19.12
-31.25,137.25,1930, 20.10
-31.25,137.25,1940, 19.51
-31.25,137.25,1950, 19.07
-31.25,137.25,1960, 18.75
-31.25,137.25,1970, 19.02
-31.25,137.25,1980, 20.24
-31.25,137.25,1990, 20.02
-31.25,137.25,2000, 20.36
-31.25,137.25,2010, 19.52
-31.25,137.25,2020, 19.74
-31.25,137.50,1910, 18.62
-31.25,137.50,1920, 18.93
-31.25,137.50,1930, 19.87
-31.25,137.50,1940, 19.29
-31.25,137.50,1950, 18.90
-31.25,137.50,1960, 18.59
-31.25,137.50,1970, 18.82
-31.25,137.50,1980, 20.02
-31.25,137.50,1990, 19.82
-31.25,137.50,2000, 20.19
-31.25,137.50,2010, 19.31
-31.25,137.50,2020, 19.55
-31.25,137.75,1910, 19.14
-31.25,137.75,1920, 19.45
-31.25,137.75,1930, 20.35
-31.25,137.75,1940, 19.78
-31.25,137.75,1950, 19.45
-31.25,137.75,1960, 19.16
-31.25,137.75,1970, 19.31
-31.25,137.75,1980, 20.45
-31.25,137.75,1990, 20.32
-31.25,137.75,2000, 20.74
-31.25,137.75,2010, 19.79
-31.25,137.75,2020, 20.11
-31.25,138.00,1910, 19.14
-31.25,138.00,1920, 19.44
-31.25,138.00,1930, 20.30
-31.25,138.00,1940, 19.75
-31.25,138.00,1950, 19.46
-31.25,138.00,1960, 19.20
-31.25,138.00,1970, 19.27
-31.25,138.00,1980, 20.33
-31.25,138.00,1990, 20.30
-31.25,138.00,2000, 20.75
-31.25,138.00,2010, 19.74
-31.25,138.00,2020, 20.14
-31.25,138.25,1910, 18.93
-31.25,138.25,1920, 19.22
-31.25,138.25,1930, 20.05
-31.25,138.25,1940, 19.52
-31.25,138.25,1950, 19.27
-31.25,138.25,1960, 19.02
-31.25,138.25,1970, 19.04
-31.25,138.25,1980, 20.03
-31.25,138.25,1990, 20.08
-31.25,138.25,2000, 20.53
-31.25,138.25,2010, 19.51
-31.25,138.25,2020, 19.95
-31.25,138.50,1910, 18.15
-31.25,138.50,1920, 18.42
-31.25,138.50,1930, 19.23
-31.25,138.50,1940, 18.72
-31.25,138.50,1950, 18.50
-31.25,138.50,1960, 18.26
-31.25,138.50,1970, 18.25
-31.25,138.50,1980, 19.18
-31.25,138.50,1990, 19.30
-31.25,138.50,2000, 19.73
-31.25,138.50,2010, 18.70
-31.25,138.50,2020, 19.16
-31.25,138.75,1910, 16.46
-31.25,138.75,1920, 16.72
-31.25,138.75,1930, 17.51
-31.25,138.75,1940, 17.01
-31.25,138.75,1950, 16.81
-31.25,138.75,1960, 16.57
-31.25,138.75,1970, 16.55
-31.25,138.75,1980, 17.42
-31.25,138.75,1990, 17.58
-31.25,138.75,2000, 18.01
-31.25,138.75,2010, 16.96
-31.25,138.75,2020, 17.43
-31.25,139.00,1910, 18.06
-31.25,139.00,1920, 18.29
-31.25,139.00,1930, 19.06
-31.25,139.00,1940, 18.60
-31.25,139.00,1950, 18.39
-31.25,139.00,1960, 18.16
-31.25,139.00,1970, 18.12
-31.25,139.00,1980, 18.98
-31.25,139.00,1990, 19.18
-31.25,139.00,2000, 19.54
-31.25,139.00,2010, 18.51
-31.25,139.00,2020, 18.95
-31.25,139.25,1910, 18.54
-31.25,139.25,1920, 18.74
-31.25,139.25,1930, 19.51
-31.25,139.25,1940, 19.08
-31.25,139.25,1950, 18.85
-31.25,139.25,1960, 18.63
-31.25,139.25,1970, 18.58
-31.25,139.25,1980, 19.43
-31.25,139.25,1990, 19.66
-31.25,139.25,2000, 19.93
-31.25,139.25,2010, 18.92
-31.25,139.25,2020, 19.34
-31.25,139.50,1910, 18.93
-31.25,139.50,1920, 19.10
-31.25,139.50,1930, 19.87
-31.25,139.50,1940, 19.46
-31.25,139.50,1950, 19.23
-31.25,139.50,1960, 19.00
-31.25,139.50,1970, 18.94
-31.25,139.50,1980, 19.94
-31.25,139.50,1990, 20.05
-31.25,139.50,2000, 20.26
-31.25,139.50,2010, 19.26
-31.25,139.50,2020, 19.66
-31.25,139.75,1910, 19.01
-31.25,139.75,1920, 19.14
-31.25,139.75,1930, 19.90
-31.25,139.75,1940, 19.53
-31.25,139.75,1950, 19.28
-31.25,139.75,1960, 19.05
-31.25,139.75,1970, 18.98
-31.25,139.75,1980, 20.08
-31.25,139.75,1990, 20.10
-31.25,139.75,2000, 20.27
-31.25,139.75,2010, 19.27
-31.25,139.75,2020, 19.68
-31.25,140.00,1910, 19.10
-31.25,140.00,1920, 19.20
-31.25,140.00,1930, 19.95
-31.25,140.00,1940, 19.62
-31.25,140.00,1950, 19.35
-31.25,140.00,1960, 19.12
-31.25,140.00,1970, 19.03
-31.25,140.00,1980, 20.17
-31.25,140.00,1990, 20.17
-31.25,140.00,2000, 20.32
-31.25,140.00,2010, 19.31
-31.25,140.00,2020, 19.73
-31.25,140.25,1910, 19.27
-31.25,140.25,1920, 19.34
-31.25,140.25,1930, 20.09
-31.25,140.25,1940, 19.79
-31.25,140.25,1950, 19.49
-31.25,140.25,1960, 19.26
-31.25,140.25,1970, 19.17
-31.25,140.25,1980, 20.31
-31.25,140.25,1990, 20.32
-31.25,140.25,2000, 20.45
-31.25,140.25,2010, 19.42
-31.25,140.25,2020, 19.86
-31.25,140.50,1910, 19.30
-31.25,140.50,1920, 19.34
-31.25,140.50,1930, 20.08
-31.25,140.50,1940, 19.82
-31.25,140.50,1950, 19.49
-31.25,140.50,1960, 19.26
-31.25,140.50,1970, 19.16
-31.25,140.50,1980, 20.29
-31.25,140.50,1990, 20.31
-31.25,140.50,2000, 20.44
-31.25,140.50,2010, 19.38
-31.25,140.50,2020, 19.85
-31.25,140.75,1910, 19.34
-31.25,140.75,1920, 19.35
-31.25,140.75,1930, 20.09
-31.25,140.75,1940, 19.86
-31.25,140.75,1950, 19.50
-31.25,140.75,1960, 19.27
-31.25,140.75,1970, 19.16
-31.25,140.75,1980, 20.28
-31.25,140.75,1990, 20.32
-31.25,140.75,2000, 20.45
-31.25,140.75,2010, 19.35
-31.25,140.75,2020, 19.85
-31.25,141.00,1910, 19.24
-31.25,141.00,1920, 19.22
-31.25,141.00,1930, 19.97
-31.25,141.00,1940, 19.76
-31.25,141.00,1950, 19.38
-31.25,141.00,1960, 19.15
-31.25,141.00,1970, 19.00
-31.25,141.00,1980, 20.14
-31.25,141.00,1990, 20.18
-31.25,141.00,2000, 20.33
-31.25,141.00,2010, 19.18
-31.25,141.00,2020, 19.73
-31.25,141.25,1910, 18.81
-31.25,141.25,1920, 18.77
-31.25,141.25,1930, 19.51
-31.25,141.25,1940, 19.35
-31.25,141.25,1950, 18.92
-31.25,141.25,1960, 18.70
-31.25,141.25,1970, 18.56
-31.25,141.25,1980, 19.67
-31.25,141.25,1990, 19.72
-31.25,141.25,2000, 19.88
-31.25,141.25,2010, 18.71
-31.25,141.25,2020, 19.30
-31.25,141.50,1910, 18.08
-31.25,141.50,1920, 18.03
-31.25,141.50,1930, 18.75
-31.25,141.50,1940, 18.62
-31.25,141.50,1950, 18.15
-31.25,141.50,1960, 17.94
-31.25,141.50,1970, 17.81
-31.25,141.50,1980, 18.92
-31.25,141.50,1990, 18.97
-31.25,141.50,2000, 19.12
-31.25,141.50,2010, 17.94
-31.25,141.50,2020, 18.58
-31.25,141.75,1910, 18.48
-31.25,141.75,1920, 18.41
-31.25,141.75,1930, 19.09
-31.25,141.75,1940, 19.01
-31.25,141.75,1950, 18.49
-31.25,141.75,1960, 18.31
-31.25,141.75,1970, 18.18
-31.25,141.75,1980, 19.33
-31.25,141.75,1990, 19.37
-31.25,141.75,2000, 19.48
-31.25,141.75,2010, 18.31
-31.25,141.75,2020, 19.00
-31.25,142.00,1910, 18.97
-31.25,142.00,1920, 18.88
-31.25,142.00,1930, 19.51
-31.25,142.00,1940, 19.48
-31.25,142.00,1950, 18.90
-31.25,142.00,1960, 18.73
-31.25,142.00,1970, 18.63
-31.25,142.00,1980, 19.83
-31.25,142.00,1990, 19.84
-31.25,142.00,2000, 19.91
-31.25,142.00,2010, 18.76
-31.25,142.00,2020, 19.51
-31.25,142.25,1910, 18.67
-31.25,142.25,1920, 18.57
-31.25,142.25,1930, 19.14
-31.25,142.25,1940, 19.16
-31.25,142.25,1950, 18.49
-31.25,142.25,1960, 18.34
-31.25,142.25,1970, 18.31
-31.25,142.25,1980, 19.53
-31.25,142.25,1990, 19.51
-31.25,142.25,2000, 19.55
-31.25,142.25,2010, 18.42
-31.25,142.25,2020, 19.23
-31.25,142.50,1910, 18.79
-31.25,142.50,1920, 18.67
-31.25,142.50,1930, 19.20
-31.25,142.50,1940, 19.28
-31.25,142.50,1950, 18.51
-31.25,142.50,1960, 18.34
-31.25,142.50,1970, 18.42
-31.25,142.50,1980, 19.66
-31.25,142.50,1990, 19.59
-31.25,142.50,2000, 19.56
-31.25,142.50,2010, 18.49
-31.25,142.50,2020, 19.36
-31.25,142.75,1910, 18.13
-31.25,142.75,1920, 17.99
-31.25,142.75,1930, 18.48
-31.25,142.75,1940, 18.62
-31.25,142.75,1950, 17.74
-31.25,142.75,1960, 17.50
-31.25,142.75,1970, 17.69
-31.25,142.75,1980, 18.99
-31.25,142.75,1990, 18.88
-31.25,142.75,2000, 18.74
-31.25,142.75,2010, 17.74
-31.25,142.75,2020, 18.64
-31.25,143.00,1910, 19.39
-31.25,143.00,1920, 19.25
-31.25,143.00,1930, 19.70
-31.25,143.00,1940, 19.91
-31.25,143.00,1950, 18.95
-31.25,143.00,1960, 18.69
-31.25,143.00,1970, 18.90
-31.25,143.00,1980, 20.28
-31.25,143.00,1990, 20.11
-31.25,143.00,2000, 19.86
-31.25,143.00,2010, 18.93
-31.25,143.00,2020, 19.82
-31.25,143.25,1910, 19.59
-31.25,143.25,1920, 19.44
-31.25,143.25,1930, 19.84
-31.25,143.25,1940, 20.14
-31.25,143.25,1950, 19.14
-31.25,143.25,1960, 18.93
-31.25,143.25,1970, 19.09
-31.25,143.25,1980, 20.49
-31.25,143.25,1990, 20.27
-31.25,143.25,2000, 19.90
-31.25,143.25,2010, 19.04
-31.25,143.25,2020, 19.94
-31.25,143.50,1910, 19.59
-31.25,143.50,1920, 19.43
-31.25,143.50,1930, 19.79
-31.25,143.50,1940, 20.17
-31.25,143.50,1950, 19.14
-31.25,143.50,1960, 18.98
-31.25,143.50,1970, 19.07
-31.25,143.50,1980, 20.50
-31.25,143.50,1990, 20.23
-31.25,143.50,2000, 19.76
-31.25,143.50,2010, 18.97
-31.25,143.50,2020, 19.86
-31.25,143.75,1910, 19.71
-31.25,143.75,1920, 19.54
-31.25,143.75,1930, 19.86
-31.25,143.75,1940, 20.33
-31.25,143.75,1950, 19.23
-31.25,143.75,1960, 19.11
-31.25,143.75,1970, 19.14
-31.25,143.75,1980, 20.65
-31.25,143.75,1990, 20.33
-31.25,143.75,2000, 19.77
-31.25,143.75,2010, 19.04
-31.25,143.75,2020, 19.95
-31.25,144.00,1910, 19.73
-31.25,144.00,1920, 19.55
-31.25,144.00,1930, 19.83
-31.25,144.00,1940, 20.39
-31.25,144.00,1950, 19.22
-31.25,144.00,1960, 19.22
-31.25,144.00,1970, 19.12
-31.25,144.00,1980, 20.69
-31.25,144.00,1990, 20.32
-31.25,144.00,2000, 19.68
-31.25,144.00,2010, 19.03
-31.25,144.00,2020, 20.03
-31.25,144.25,1910, 19.74
-31.25,144.25,1920, 19.55
-31.25,144.25,1930, 19.80
-31.25,144.25,1940, 20.44
-31.25,144.25,1950, 19.21
-31.25,144.25,1960, 19.34
-31.25,144.25,1970, 19.21
-31.25,144.25,1980, 20.67
-31.25,144.25,1990, 20.29
-31.25,144.25,2000, 19.66
-31.25,144.25,2010, 19.05
-31.25,144.25,2020, 20.31
-31.25,144.50,1910, 19.69
-31.25,144.50,1920, 19.49
-31.25,144.50,1930, 19.71
-31.25,144.50,1940, 20.43
-31.25,144.50,1950, 19.15
-31.25,144.50,1960, 19.38
-31.25,144.50,1970, 19.23
-31.25,144.50,1980, 20.63
-31.25,144.50,1990, 20.22
-31.25,144.50,2000, 19.66
-31.25,144.50,2010, 19.10
-31.25,144.50,2020, 20.55
-31.25,144.75,1910, 19.57
-31.25,144.75,1920, 19.36
-31.25,144.75,1930, 19.57
-31.25,144.75,1940, 20.37
-31.25,144.75,1950, 19.03
-31.25,144.75,1960, 19.32
-31.25,144.75,1970, 19.16
-31.25,144.75,1980, 20.55
-31.25,144.75,1990, 20.10
-31.25,144.75,2000, 19.55
-31.25,144.75,2010, 19.03
-31.25,144.75,2020, 20.56
-31.25,145.00,1910, 19.38
-31.25,145.00,1920, 19.16
-31.25,145.00,1930, 19.35
-31.25,145.00,1940, 20.26
-31.25,145.00,1950, 18.84
-31.25,145.00,1960, 19.17
-31.25,145.00,1970, 19.05
-31.25,145.00,1980, 20.46
-31.25,145.00,1990, 19.90
-31.25,145.00,2000, 19.35
-31.25,145.00,2010, 18.85
-31.25,145.00,2020, 20.41
-31.25,145.25,1910, 18.92
-31.25,145.25,1920, 18.67
-31.25,145.25,1930, 18.85
-31.25,145.25,1940, 19.90
-31.25,145.25,1950, 18.36
-31.25,145.25,1960, 18.76
-31.25,145.25,1970, 18.70
-31.25,145.25,1980, 20.13
-31.25,145.25,1990, 19.42
-31.25,145.25,2000, 18.90
-31.25,145.25,2010, 18.44
-31.25,145.25,2020, 19.96
-31.25,145.50,1910, 18.99
-31.25,145.50,1920, 18.74
-31.25,145.50,1930, 18.91
-31.25,145.50,1940, 19.99
-31.25,145.50,1950, 18.50
-31.25,145.50,1960, 18.90
-31.25,145.50,1970, 18.80
-31.25,145.50,1980, 20.29
-31.25,145.50,1990, 19.54
-31.25,145.50,2000, 19.01
-31.25,145.50,2010, 18.61
-31.25,145.50,2020, 20.08
-31.25,145.75,1910, 18.80
-31.25,145.75,1920, 18.55
-31.25,145.75,1930, 18.73
-31.25,145.75,1940, 19.80
-31.25,145.75,1950, 18.40
-31.25,145.75,1960, 18.78
-31.25,145.75,1970, 18.62
-31.25,145.75,1980, 20.17
-31.25,145.75,1990, 19.42
-31.25,145.75,2000, 18.86
-31.25,145.75,2010, 18.52
-31.25,145.75,2020, 19.95
-31.25,146.00,1910, 18.70
-31.25,146.00,1920, 18.44
-31.25,146.00,1930, 18.64
-31.25,146.00,1940, 19.70
-31.25,146.00,1950, 18.36
-31.25,146.00,1960, 18.72
-31.25,146.00,1970, 18.50
-31.25,146.00,1980, 20.09
-31.25,146.00,1990, 19.35
-31.25,146.00,2000, 18.77
-31.25,146.00,2010, 18.49
-31.25,146.00,2020, 19.87
-31.25,146.25,1910, 18.68
-31.25,146.25,1920, 18.43
-31.25,146.25,1930, 18.64
-31.25,146.25,1940, 19.67
-31.25,146.25,1950, 18.39
-31.25,146.25,1960, 18.74
-31.25,146.25,1970, 18.48
-31.25,146.25,1980, 20.04
-31.25,146.25,1990, 19.35
-31.25,146.25,2000, 18.74
-31.25,146.25,2010, 18.53
-31.25,146.25,2020, 19.86
-31.25,146.50,1910, 18.45
-31.25,146.50,1920, 18.21
-31.25,146.50,1930, 18.45
-31.25,146.50,1940, 19.37
-31.25,146.50,1950, 18.28
-31.25,146.50,1960, 18.58
-31.25,146.50,1970, 18.25
-31.25,146.50,1980, 19.71
-31.25,146.50,1990, 19.18
-31.25,146.50,2000, 18.50
-31.25,146.50,2010, 18.39
-31.25,146.50,2020, 19.62
-31.25,146.75,1910, 18.35
-31.25,146.75,1920, 18.12
-31.25,146.75,1930, 18.39
-31.25,146.75,1940, 19.18
-31.25,146.75,1950, 18.31
-31.25,146.75,1960, 18.56
-31.25,146.75,1970, 18.13
-31.25,146.75,1980, 19.50
-31.25,146.75,1990, 19.16
-31.25,146.75,2000, 18.36
-31.25,146.75,2010, 18.39
-31.25,146.75,2020, 19.52
-31.25,147.00,1910, 18.64
-31.25,147.00,1920, 18.42
-31.25,147.00,1930, 18.72
-31.25,147.00,1940, 19.43
-31.25,147.00,1950, 18.71
-31.25,147.00,1960, 18.90
-31.25,147.00,1970, 18.34
-31.25,147.00,1980, 19.77
-31.25,147.00,1990, 19.51
-31.25,147.00,2000, 18.63
-31.25,147.00,2010, 18.77
-31.25,147.00,2020, 19.83
-31.25,147.25,1910, 18.60
-31.25,147.25,1920, 18.39
-31.25,147.25,1930, 18.72
-31.25,147.25,1940, 19.37
-31.25,147.25,1950, 18.74
-31.25,147.25,1960, 18.87
-31.25,147.25,1970, 18.16
-31.25,147.25,1980, 19.75
-31.25,147.25,1990, 19.47
-31.25,147.25,2000, 18.61
-31.25,147.25,2010, 18.78
-31.25,147.25,2020, 19.81
-31.25,147.50,1910, 18.58
-31.25,147.50,1920, 18.38
-31.25,147.50,1930, 18.73
-31.25,147.50,1940, 19.35
-31.25,147.50,1950, 18.75
-31.25,147.50,1960, 18.82
-31.25,147.50,1970, 17.99
-31.25,147.50,1980, 19.70
-31.25,147.50,1990, 19.35
-31.25,147.50,2000, 18.60
-31.25,147.50,2010, 18.71
-31.25,147.50,2020, 19.75
-31.25,147.75,1910, 18.55
-31.25,147.75,1920, 18.36
-31.25,147.75,1930, 18.74
-31.25,147.75,1940, 19.33
-31.25,147.75,1950, 18.72
-31.25,147.75,1960, 18.72
-31.25,147.75,1970, 17.81
-31.25,147.75,1980, 19.64
-31.25,147.75,1990, 19.20
-31.25,147.75,2000, 18.55
-31.25,147.75,2010, 18.58
-31.25,147.75,2020, 19.63
-31.25,148.00,1910, 18.49
-31.25,148.00,1920, 18.30
-31.25,148.00,1930, 18.71
-31.25,148.00,1940, 19.28
-31.25,148.00,1950, 18.62
-31.25,148.00,1960, 18.50
-31.25,148.00,1970, 17.63
-31.25,148.00,1980, 19.52
-31.25,148.00,1990, 19.02
-31.25,148.00,2000, 18.41
-31.25,148.00,2010, 18.38
-31.25,148.00,2020, 19.42
-31.25,148.25,1910, 18.37
-31.25,148.25,1920, 18.20
-31.25,148.25,1930, 18.63
-31.25,148.25,1940, 19.18
-31.25,148.25,1950, 18.47
-31.25,148.25,1960, 18.24
-31.25,148.25,1970, 17.44
-31.25,148.25,1980, 19.36
-31.25,148.25,1990, 18.82
-31.25,148.25,2000, 18.17
-31.25,148.25,2010, 18.16
-31.25,148.25,2020, 19.18
-31.25,148.50,1910, 18.14
-31.25,148.50,1920, 17.98
-31.25,148.50,1930, 18.43
-31.25,148.50,1940, 18.97
-31.25,148.50,1950, 18.24
-31.25,148.50,1960, 17.90
-31.25,148.50,1970, 17.24
-31.25,148.50,1980, 19.16
-31.25,148.50,1990, 18.63
-31.25,148.50,2000, 17.85
-31.25,148.50,2010, 17.96
-31.25,148.50,2020, 18.96
-31.25,148.75,1910, 17.45
-31.25,148.75,1920, 17.29
-31.25,148.75,1930, 17.76
-31.25,148.75,1940, 18.32
-31.25,148.75,1950, 17.60
-31.25,148.75,1960, 17.19
-31.25,148.75,1970, 16.65
-31.25,148.75,1980, 18.60
-31.25,148.75,1990, 18.13
-31.25,148.75,2000, 17.15
-31.25,148.75,2010, 17.43
-31.25,148.75,2020, 18.43
-31.25,149.00,1910, 15.21
-31.25,149.00,1920, 15.04
-31.25,149.00,1930, 15.52
-31.25,149.00,1940, 16.11
-31.25,149.00,1950, 15.43
-31.25,149.00,1960, 15.02
-31.25,149.00,1970, 14.54
-31.25,149.00,1980, 16.61
-31.25,149.00,1990, 16.21
-31.25,149.00,2000, 15.03
-31.25,149.00,2010, 15.51
-31.25,149.00,2020, 16.48
-31.25,149.25,1910, 15.12
-31.25,149.25,1920, 14.95
-31.25,149.25,1930, 15.44
-31.25,149.25,1940, 16.07
-31.25,149.25,1950, 15.33
-31.25,149.25,1960, 14.99
-31.25,149.25,1970, 14.52
-31.25,149.25,1980, 16.70
-31.25,149.25,1990, 16.30
-31.25,149.25,2000, 15.08
-31.25,149.25,2010, 15.63
-31.25,149.25,2020, 16.56
-31.25,149.50,1910, 15.16
-31.25,149.50,1920, 14.96
-31.25,149.50,1930, 15.46
-31.25,149.50,1940, 16.14
-31.25,149.50,1950, 15.23
-31.25,149.50,1960, 15.06
-31.25,149.50,1970, 14.55
-31.25,149.50,1980, 16.72
-31.25,149.50,1990, 16.20
-31.25,149.50,2000, 15.21
-31.25,149.50,2010, 15.63
-31.25,149.50,2020, 16.48
-31.25,149.75,1910, 16.15
-31.25,149.75,1920, 15.91
-31.25,149.75,1930, 16.42
-31.25,149.75,1940, 17.16
-31.25,149.75,1950, 16.12
-31.25,149.75,1960, 16.04
-31.25,149.75,1970, 15.49
-31.25,149.75,1980, 17.62
-31.25,149.75,1990, 16.93
-31.25,149.75,2000, 16.33
-31.25,149.75,2010, 16.51
-31.25,149.75,2020, 17.21
-31.25,150.00,1910, 17.28
-31.25,150.00,1920, 17.02
-31.25,150.00,1930, 17.53
-31.25,150.00,1940, 18.31
-31.25,150.00,1950, 17.23
-31.25,150.00,1960, 17.17
-31.25,150.00,1970, 16.61
-31.25,150.00,1980, 18.69
-31.25,150.00,1990, 17.85
-31.25,150.00,2000, 17.59
-31.25,150.00,2010, 17.58
-31.25,150.00,2020, 18.16
-31.25,150.25,1910, 17.46
-31.25,150.25,1920, 17.20
-31.25,150.25,1930, 17.71
-31.25,150.25,1940, 18.53
-31.25,150.25,1950, 17.40
-31.25,150.25,1960, 17.30
-31.25,150.25,1970, 16.78
-31.25,150.25,1980, 18.83
-31.25,150.25,1990, 17.92
-31.25,150.25,2000, 17.80
-31.25,150.25,2010, 17.78
-31.25,150.25,2020, 18.31
-31.25,150.50,1910, 17.54
-31.25,150.50,1920, 17.26
-31.25,150.50,1930, 17.77
-31.25,150.50,1940, 18.61
-31.25,150.50,1950, 17.46
-31.25,150.50,1960, 17.27
-31.25,150.50,1970, 16.81
-31.25,150.50,1980, 18.82
-31.25,150.50,1990, 17.90
-31.25,150.50,2000, 17.79
-31.25,150.50,2010, 17.86
-31.25,150.50,2020, 18.42
-31.25,150.75,1910, 16.49
-31.25,150.75,1920, 16.20
-31.25,150.75,1930, 16.70
-31.25,150.75,1940, 17.57
-31.25,150.75,1950, 16.36
-31.25,150.75,1960, 16.07
-31.25,150.75,1970, 15.66
-31.25,150.75,1980, 17.59
-31.25,150.75,1990, 16.68
-31.25,150.75,2000, 16.55
-31.25,150.75,2010, 16.73
-31.25,150.75,2020, 17.34
-31.25,151.00,1910, 15.66
-31.25,151.00,1920, 15.39
-31.25,151.00,1930, 15.88
-31.25,151.00,1940, 16.73
-31.25,151.00,1950, 15.62
-31.25,151.00,1960, 15.19
-31.25,151.00,1970, 14.81
-31.25,151.00,1980, 16.69
-31.25,151.00,1990, 15.81
-31.25,151.00,2000, 15.65
-31.25,151.00,2010, 15.93
-31.25,151.00,2020, 16.56
-31.25,151.25,1910, 14.07
-31.25,151.25,1920, 13.80
