latitude,longitude,Year,TXm
-30,130,2016,26.86
-30,130,2017,27.62
-30,130,2018,27.97
-30,130,2019,28.91
-30,130,2020,27.77
-30,130,2021,26.84
-30,130,2022,26.42
-30,131,2000,26.72
-30,131,2001,26.13
-30,131,2002,27.32
-30,131,2003,26.64
-30,131,2004,26.66
-30,131,2005,27.69
-30,131,2006,26.48
-30,131,2007,27.82
-30,131,2008,27.07
-30,131,2009,27.26
-30,131,2010,25.83
-30,131,2011,26.39
-30,131,2012,27.26
-30,131,2013,28.07
-30,131,2014,27.91
-30,131,2015,27.49
-30,131,2016,26.63
-30,131,2017,27.53
-30,131,2018,27.87
-30,131,2019,28.77
-30,131,2020,27.46
-30,131,2021,26.58
-30,131,2022,26.14
-30,132,2000,26.03
-30,132,2001,25.43
-30,132,2002,26.57
-30,132,2003,25.99
-30,132,2004,25.99
-30,132,2005,26.91
-30,132,2006,26.04
-30,132,2007,27.1
-30,132,2008,26.32
-30,132,2009,26.64
-30,132,2010,25.19
-30,132,2011,25.79
-30,132,2012,26.55
-30,132,2013,27.33
-30,132,2014,27.24
-30,132,2015,26.73
-30,132,2016,25.89
-30,132,2017,26.86
-30,132,2018,27.09
-30,132,2019,27.99
-30,132,2020,26.53
-30,132,2021,25.69
-30,132,2022,25.22
-30,133,2000,26.36
-30,133,2001,25.8
-30,133,2002,26.95
-30,133,2003,26.45
-30,133,2004,26.45
-30,133,2005,27.24
-30,133,2006,26.74
-30,133,2007,27.36
-30,133,2008,26.6
-30,133,2009,27.08
-30,133,2010,25.65
-30,133,2011,26.29
-30,133,2012,27.02
-30,133,2013,27.78
-30,133,2014,27.65
-30,133,2015,27.01
-30,133,2016,26.29
-30,133,2017,27.24
-30,133,2018,27.38
-30,133,2019,28.28
-30,133,2020,26.67
-30,133,2021,25.98
-30,133,2022,25.51
-30,134,2000,26.94
-30,134,2001,26.42
-30,134,2002,27.59
-30,134,2003,27.08
-30,134,2004,27.12
-30,134,2005,27.8
-30,134,2006,27.52
-30,134,2007,27.82
-30,134,2008,27.08
-30,134,2009,27.69
-30,134,2010,26.23
-30,134,2011,26.95
-30,134,2012,27.64
-30,134,2013,28.41
-30,134,2014,28.32
-30,134,2015,27.59
-30,134,2016,26.95
-30,134,2017,27.84
-30,134,2018,27.95
-30,134,2019,28.88
-30,134,2020,27.14
-30,134,2021,26.65
-30,134,2022,26.2
-30,135,2000,27.55
-30,135,2001,27.03
-30,135,2002,28.22
-30,135,2003,27.73
-30,135,2004,27.77
-30,135,2005,28.38
-30,135,2006,28.19
-30,135,2007,28.3
-30,135,2008,27.51
-30,135,2009,28.24
-30,135,2010,26.67
-30,135,2011,27.57
-30,135,2012,28.13
-30,135,2013,28.95
-30,135,2014,28.93
-30,135,2015,28.1
-30,135,2016,27.61
-30,135,2017,28.4
-30,135,2018,28.55
-30,135,2019,29.42
-30,135,2020,27.59
-30,135,2021,27.28
-30,135,2022,26.79
-30,136,2000,27.94
-30,136,2001,27.37
-30,136,2002,28.56
-30,136,2003,28.14
-30,136,2004,28.1
-30,136,2005,28.69
-30,136,2006,28.48
-30,136,2007,28.54
-30,136,2008,27.62
-30,136,2009,28.47
-30,136,2010,26.71
-30,136,2011,27.92
-30,136,2012,28.25
-30,136,2013,29.21
-30,136,2014,29.21
-30,136,2015,28.26
-30,136,2016,27.97
-30,136,2017,28.67
-30,136,2018,28.88
-30,136,2019,29.53
-30,136,2020,27.65
-30,136,2021,27.46
-30,136,2022,26.86
-30,137,2000,28.09
-30,137,2001,27.5
-30,137,2002,28.65
-30,137,2003,28.23
-30,137,2004,28.18
-30,137,2005,28.76
-30,137,2006,28.47
-30,137,2007,28.47
-30,137,2008,27.51
-30,137,2009,28.46
-30,137,2010,26.56
-30,137,2011,27.88
-30,137,2012,28.08
-30,137,2013,29.09
-30,137,2014,29.07
-30,137,2015,28.06
-30,137,2016,27.89
-30,137,2017,28.54
-30,137,2018,28.83
-30,137,2019,29.33
-30,137,2020,27.51
-30,137,2021,27.35
-30,137,2022,26.72
-30,138,2000,27.47
-30,138,2001,27.03
-30,138,2002,28.23
-30,138,2003,27.85
-30,138,2004,27.83
-30,138,2005,28.39
-30,138,2006,28.37
-30,138,2007,28.35
-30,138,2008,27.29
-30,138,2009,28.22
-30,138,2010,26.19
-30,138,2011,27.54
-30,138,2012,27.76
-30,138,2013,28.89
-30,138,2014,28.84
-30,138,2015,27.77
-30,138,2016,27.57
-30,138,2017,28.51
-30,138,2018,28.74
-30,138,2019,29.26
-30,138,2020,27.35
-30,138,2021,27.13
-30,138,2022,26.45
-30,139,2000,26.9
-30,139,2001,26.71
-30,139,2002,27.78
-30,139,2003,27.27
-30,139,2004,27.45
-30,139,2005,27.97
-30,139,2006,27.84
-30,139,2007,27.84
-30,139,2008,27.06
-30,139,2009,27.81
-30,139,2010,25.7
-30,139,2011,26.89
-30,139,2012,27.38
-30,139,2013,28.56
-30,139,2014,28.36
-30,139,2015,27.28
-30,139,2016,27.17
-30,139,2017,28.28
-30,139,2018,28.5
-30,139,2019,28.87
-30,139,2020,27.02
-30,139,2021,26.7
-30,139,2022,25.99
-30,140,2000,27.75
-30,140,2001,27.79
-30,140,2002,28.69
-30,140,2003,28.01
-30,140,2004,28.34
-30,140,2005,28.82
-30,140,2006,28.53
-30,140,2007,28.51
-30,140,2008,27.93
-30,140,2009,28.68
-30,140,2010,26.45
-30,140,2011,27.62
-30,140,2012,28.18
-30,140,2013,29.48
-30,140,2014,29.13
-30,140,2015,28.09
-30,140,2016,28.01
-30,140,2017,29.27
-30,140,2018,29.43
-30,140,2019,29.65
-30,140,2020,27.9
-30,140,2021,27.71
-30,140,2022,27.02
-30,141,2000,27.37
-30,141,2001,27.55
-30,141,2002,28.45
-30,141,2003,27.76
-30,141,2004,27.96
-30,141,2005,28.53
-30,141,2006,28.23
-30,141,2007,27.98
-30,141,2008,27.52
-30,141,2009,28.45
-30,141,2010,25.93
-30,141,2011,27.37
-30,141,2012,27.77
-30,141,2013,29.11
-30,141,2014,28.78
-30,141,2015,27.82
-30,141,2016,27.66
-30,141,2017,29.08
-30,141,2018,29.19
-30,141,2019,29.24
-30,141,2020,27.58
-30,141,2021,27.62
-30,141,2022,27.02
-30,142,2000,27.47
-30,142,2001,27.9
-30,142,2002,28.7
-30,142,2003,27.96
-30,142,2004,28.12
-30,142,2005,28.69
-30,142,2006,28.34
-30,142,2007,28.01
-30,142,2008,27.67
-30,142,2009,28.64
-30,142,2010,25.92
-30,142,2011,27.45
-30,142,2012,27.79
-30,142,2013,29.12
-30,142,2014,28.82
-30,142,2015,27.95
-30,142,2016,27.82
-30,142,2017,29.1
-30,142,2018,29.15
-30,142,2019,29.28
-30,142,2020,27.71
-30,142,2021,27.43
-30,142,2022,26.84
-30,143,2000,27.63
-30,143,2001,28.29
-30,143,2002,29.02
-30,143,2003,28.23
-30,143,2004,28.37
-30,143,2005,28.81
-30,143,2006,28.5
-30,143,2007,28.03
-30,143,2008,27.55
-30,143,2009,28.66
-30,143,2010,25.94
-30,143,2011,27.48
-30,143,2012,27.99
-30,143,2013,29.28
-30,143,2014,28.98
-30,143,2015,28.15
-30,143,2016,28.04
-30,143,2017,29.3
-30,143,2018,29.31
-30,143,2019,29.09
-30,143,2020,27.65
-30,143,2021,27.35
-30,143,2022,26.82
-30,144,2000,27.15
-30,144,2001,28.01
-30,144,2002,28.83
-30,144,2003,28.2
-30,144,2004,28.18
-30,144,2005,28.85
-30,144,2006,28.56
-30,144,2007,28.04
-30,144,2008,27.44
-30,144,2009,28.61
-30,144,2010,26.01
-30,144,2011,27.51
-30,144,2012,28.02
-30,144,2013,29.36
-30,144,2014,29.14
-30,144,2015,28.31
-30,144,2016,28.14
-30,144,2017,29.28
-30,144,2018,29.56
-30,144,2019,29.44
-30,144,2020,27.9
-30,144,2021,27.37
-30,144,2022,26.62
-30,145,2000,27.16
-30,145,2001,28.39
-30,145,2002,29.23
-30,145,2003,28.42
-30,145,2004,28.41
-30,145,2005,29.18
-30,145,2006,28.88
-30,145,2007,28.35
-30,145,2008,27.63
-30,145,2009,28.7
-30,145,2010,26.23
-30,145,2011,27.7
-30,145,2012,28.14
-30,145,2013,29.67
-30,145,2014,29.31
-30,145,2015,28.67
-30,145,2016,28.39
-30,145,2017,29.45
-30,145,2018,29.44
-30,145,2019,29.29
-30,145,2020,28.07
-30,145,2021,27.55
-30,145,2022,26.51
-30,146,2000,26.83
-30,146,2001,28.23
-30,146,2002,29.14
-30,146,2003,28.16
-30,146,2004,28.13
-30,146,2005,29
-30,146,2006,28.8
-30,146,2007,28.18
-30,146,2008,27.39
-30,146,2009,28.43
-30,146,2010,26.09
-30,146,2011,27.43
-30,146,2012,27.8
-30,146,2013,29.52
-30,146,2014,29.05
-30,146,2015,28.6
-30,146,2016,28.23
-30,146,2017,29.32
-30,146,2018,29.48
-30,146,2019,29.56
-30,146,2020,28.32
-30,146,2021,27.37
-30,146,2022,26.34
-30,147,2000,26.64
-30,147,2001,27.7
-30,147,2002,28.91
-30,147,2003,27.9
-30,147,2004,27.95
-30,147,2005,28.56
-30,147,2006,28.36
-30,147,2007,27.75
-30,147,2008,26.99
-30,147,2009,28.24
-30,147,2010,25.84
-30,147,2011,27.31
-30,147,2012,27.37
-30,147,2013,28.89
-30,147,2014,28.72
-30,147,2015,28.24
-30,147,2016,27.89
-30,147,2017,29.22
-30,147,2018,29.23
-30,147,2019,29.59
-30,147,2020,28.16
-30,147,2021,27.08
-30,147,2022,25.89
-30,148,2000,26.89
-30,148,2001,27.93
-30,148,2002,29.2
-30,148,2003,27.9
-30,148,2004,27.94
-30,148,2005,28.7
-30,148,2006,28.75
-30,148,2007,28.08
-30,148,2008,27.17
-30,148,2009,28.5
-30,148,2010,26.21
-30,148,2011,27.52
-30,148,2012,27.46
-30,148,2013,28.99
-30,148,2014,29
-30,148,2015,28.19
-30,148,2016,27.6
-30,148,2017,29.32
-30,148,2018,29.29
-30,148,2019,29.55
-30,148,2020,27.94
-30,148,2021,26.81
-30,148,2022,25.86
-30,149,2000,26.79
-30,149,2001,27.19
-30,149,2002,28.72
-30,149,2003,27.33
-30,149,2004,27.31
-30,149,2005,28.02
-30,149,2006,28.23
-30,149,2007,27.63
-30,149,2008,26.54
-30,149,2009,28.16
-30,149,2010,25.87
-30,149,2011,26.83
-30,149,2012,27
-30,149,2013,28.37
-30,149,2014,28.49
-30,149,2015,27.64
-30,149,2016,27.34
-30,149,2017,28.73
-30,149,2018,29.04
-30,149,2019,29.6
-30,149,2020,27.61
-30,149,2021,26.42
-30,149,2022,25.78
-30,150,2000,25.79
-30,150,2001,25.72
-30,150,2002,27.34
-30,150,2003,25.7
-30,150,2004,25.94
-30,150,2005,26.38
-30,150,2006,26.79
-30,150,2007,26.21
-30,150,2008,25.1
-30,150,2009,26.87
-30,150,2010,24.6
-30,150,2011,25.28
-30,150,2012,25.72
-30,150,2013,26.79
-30,150,2014,27.17
-30,150,2015,26.16
-30,150,2016,26.21
-30,150,2017,27.02
-30,150,2018,27.6
-30,150,2019,28.34
-30,150,2020,26.15
-30,150,2021,24.92
-30,150,2022,24.54
-30,151,2000,22.82
-30,151,2001,22.69
-30,151,2002,24.25
-30,151,2003,22.91
-30,151,2004,23.53
-30,151,2005,23.9
-30,151,2006,23.94
-30,151,2007,23.4
-30,151,2008,22.59
-30,151,2009,24.28
-30,151,2010,22.25
-30,151,2011,22.41
-30,151,2012,23.23
-30,151,2013,24.07
-30,151,2014,24.41
-30,151,2015,23.28
-30,151,2016,23.72
-30,151,2017,24
-30,151,2018,24.76
-30,151,2019,25.89
-30,151,2020,23.48
-30,151,2021,22.22
-30,151,2022,21.92
-30,152,2000,19.63
-30,152,2001,19.74
-30,152,2002,21.06
-30,152,2003,19.7
-30,152,2004,20.59
-30,152,2005,20.76
-30,152,2006,20.26
-30,152,2007,20.02
-30,152,2008,19.5
-30,152,2009,20.65
-30,152,2010,19.14
-30,152,2011,19.07
-30,152,2012,19.9
-30,152,2013,20.52
-30,152,2014,20.86
-30,152,2015,19.97
-30,152,2016,20.75
-30,152,2017,20.61
-30,152,2018,21.08
-30,152,2019,22.4
-30,152,2020,20.44
-30,152,2021,19.37
-30,152,2022,18.77
-30,153,2000,24.07
-30,153,2001,24.44
-30,153,2002,25.33
-30,153,2003,24.36
-30,153,2004,25.2
-30,153,2005,25.12
-30,153,2006,24.42
-30,153,2007,24.58
-30,153,2008,24.07
-30,153,2009,24.99
-30,153,2010,24.09
-30,153,2011,23.87
-30,153,2012,24.34
-30,153,2013,24.83
-30,153,2014,25.04
-30,153,2015,24.53
-30,153,2016,25.54
-30,153,2017,25.01
-30,153,2018,24.93
-30,153,2019,25.89
-30,153,2020,24.86
-30,153,2021,24.04
-30,153,2022,23.5
-29,115,2000,26.6
-29,115,2001,26.03
-29,115,2002,26.5
-29,115,2003,26.18
-29,115,2004,26.07
-29,115,2005,25.44
-29,115,2006,26.93
-29,115,2007,26.33
-29,115,2008,26.23
-29,115,2009,26.81
-29,115,2010,27.1
-29,115,2011,27.05
-29,115,2012,27.34
-29,115,2013,27.25
-29,115,2014,27.19
-29,115,2015,27.21
-29,115,2016,25.57
-29,115,2017,26.86
-29,115,2018,26.23
-29,115,2019,27.54
-29,115,2020,27
-29,115,2021,26.58
-29,115,2022,26.66
-29,116,2000,27.43
-29,116,2001,27.4
-29,116,2002,28.53
-29,116,2003,28.16
-29,116,2004,28.05
-29,116,2005,27.66
-29,116,2006,28.49
-29,116,2007,28.36
-29,116,2008,27.8
-29,116,2009,28.76
-29,116,2010,28.79
-29,116,2011,27.92
-29,116,2012,28.52
-29,116,2013,28.89
-29,116,2014,29.02
-29,116,2015,28.69
-29,116,2016,27.08
-29,116,2017,28.64
-29,116,2018,28.25
-29,116,2019,29.83
-29,116,2020,28.82
-29,116,2021,27.73
-29,116,2022,27.87
-29,117,2000,27.36
-29,117,2001,27.4
-29,117,2002,28.76
-29,117,2003,28.38
-29,117,2004,28.12
-29,117,2005,27.97
-29,117,2006,28.3
-29,117,2007,28.39
-29,117,2008,27.82
-29,117,2009,28.66
-29,117,2010,28.88
-29,117,2011,27.89
-29,117,2012,28.53
-29,117,2013,29.01
-29,117,2014,29.15
-29,117,2015,28.88
-29,117,2016,27.24
-29,117,2017,28.84
-29,117,2018,28.53
-29,117,2019,30.07
-29,117,2020,29.06
-29,117,2021,27.67
-29,117,2022,28.04
-29,118,2000,26.95
-29,118,2001,27.12
-29,118,2002,28.64
-29,118,2003,28.21
-29,118,2004,27.83
-29,118,2005,28.05
-29,118,2006,27.92
-29,118,2007,28.31
-29,118,2008,27.66
-29,118,2009,28.36
-29,118,2010,28.66
-29,118,2011,27.53
-29,118,2012,28.31
-29,118,2013,28.94
-29,118,2014,29.03
-29,118,2015,28.77
-29,118,2016,27.18
-29,118,2017,28.71
-29,118,2018,28.54
-29,118,2019,30.04
-29,118,2020,29.03
-29,118,2021,27.46
-29,118,2022,27.9
-29,119,2000,26.14
-29,119,2001,26.74
-29,119,2002,28.37
-29,119,2003,27.74
-29,119,2004,27.47
-29,119,2005,27.91
-29,119,2006,27.58
-29,119,2007,28.1
-29,119,2008,27.57
-29,119,2009,28.1
-29,119,2010,28.29
-29,119,2011,27.1
-29,119,2012,27.98
-29,119,2013,28.65
-29,119,2014,28.6
-29,119,2015,28.36
-29,119,2016,26.88
-29,119,2017,28.16
-29,119,2018,28.25
-29,119,2019,29.74
-29,119,2020,28.72
-29,119,2021,27.35
-29,119,2022,27.54
-29,120,2000,26.11
-29,120,2001,26.81
-29,120,2002,28.56
-29,120,2003,28.05
-29,120,2004,27.74
-29,120,2005,28.49
-29,120,2006,27.91
-29,120,2007,28.47
-29,120,2008,28.07
-29,120,2009,28.47
-29,120,2010,28.49
-29,120,2011,27.24
-29,120,2012,28.25
-29,120,2013,29.04
-29,120,2014,28.77
-29,120,2015,28.69
-29,120,2016,27.24
-29,120,2017,28.3
-29,120,2018,28.62
-29,120,2019,30.09
-29,120,2020,29.11
-29,120,2021,27.78
-29,120,2022,27.84
-29,121,2000,26.29
-29,121,2001,26.66
-29,121,2002,28.44
-29,121,2003,27.82
-29,121,2004,27.4
-29,121,2005,28.34
-29,121,2006,28.08
-29,121,2007,28.32
-29,121,2008,27.86
-29,121,2009,28.13
-29,121,2010,27.74
-29,121,2011,26.59
-29,121,2012,27.57
-29,121,2013,28.49
-29,121,2014,28.22
-29,121,2015,28.21
-29,121,2016,26.84
-29,121,2017,27.63
-29,121,2018,27.97
-29,121,2019,29.78
-29,121,2020,28.58
-29,121,2021,27.3
-29,121,2022,27.35
-29,122,2000,25.96
-29,122,2001,26.25
-29,122,2002,28.11
-29,122,2003,27.26
-29,122,2004,26.93
-29,122,2005,28.04
-29,122,2006,27.51
-29,122,2007,27.87
-29,122,2008,27.48
-29,122,2009,27.64
-29,122,2010,27.17
-29,122,2011,26.18
-29,122,2012,27.34
-29,122,2013,28.29
-29,122,2014,28.05
-29,122,2015,28.12
-29,122,2016,26.63
-29,122,2017,27.45
-29,122,2018,27.76
-29,122,2019,29.67
-29,122,2020,28.46
-29,122,2021,27.13
-29,122,2022,27.15
-29,123,2000,26.02
-29,123,2001,26.25
-29,123,2002,28.17
-29,123,2003,27.16
-29,123,2004,26.93
-29,123,2005,28.15
-29,123,2006,27.35
-29,123,2007,27.82
-29,123,2008,27.54
-29,123,2009,27.6
-29,123,2010,27.14
-29,123,2011,26.31
-29,123,2012,27.67
-29,123,2013,28.59
-29,123,2014,28.35
-29,123,2015,28.35
-29,123,2016,26.8
-29,123,2017,27.57
-29,123,2018,27.87
-29,123,2019,29.89
-29,123,2020,28.68
-29,123,2021,27.33
-29,123,2022,27.31
-29,131,2000,27.23
-29,131,2001,26.61
-29,131,2002,28.15
-29,131,2003,27.6
-29,131,2004,27.58
-29,131,2005,28.43
-29,131,2006,27.56
-29,131,2007,28.49
-29,131,2008,27.69
-29,131,2009,28.02
-29,131,2010,26.39
-29,131,2011,27.06
-29,131,2012,27.99
-29,131,2013,28.83
-29,131,2014,28.63
-29,131,2015,28.2
-29,131,2016,27.25
-29,131,2017,28.26
-29,131,2018,28.63
-29,131,2019,29.6
-29,131,2020,28.2
-29,131,2021,27.27
-29,131,2022,26.85
-29,135,2000,28.05
-29,135,2001,27.53
-29,135,2002,29.05
-29,135,2003,28.55
-29,135,2004,28.52
-29,135,2005,29.25
-29,135,2006,29.04
-29,135,2007,29.01
-29,135,2008,28.15
-29,135,2009,28.84
-29,135,2010,27.07
-29,135,2011,28.18
-29,135,2012,28.84
-29,135,2013,29.71
-29,135,2014,29.54
-29,135,2015,28.85
-29,135,2016,28.45
-29,135,2017,29.3
-29,135,2018,29.53
-29,135,2019,30.22
-29,135,2020,28.35
-29,135,2021,28.05
-29,135,2022,27.61
-29,136,2000,28.59
-29,136,2001,28.04
-29,136,2002,29.39
-29,136,2003,28.96
-29,136,2004,28.93
-29,136,2005,29.58
-29,136,2006,29.41
-29,136,2007,29.35
-29,136,2008,28.38
-29,136,2009,29.25
-29,136,2010,27.32
-29,136,2011,28.62
-29,136,2012,29.05
-29,136,2013,30.09
-29,136,2014,29.98
-29,136,2015,29.06
-29,136,2016,28.72
-29,136,2017,29.57
-29,136,2018,29.8
-29,136,2019,30.45
-29,136,2020,28.57
-29,136,2021,28.33
-29,136,2022,27.76
-29,137,2000,29.52
-29,137,2001,29.01
-29,137,2002,30.32
-29,137,2003,29.9
-29,137,2004,29.87
-29,137,2005,30.49
-29,137,2006,30.39
-29,137,2007,30.3
-29,137,2008,29.25
-29,137,2009,30.2
-29,137,2010,28.11
-29,137,2011,29.57
-29,137,2012,29.88
-29,137,2013,31.03
-29,137,2014,30.94
-29,137,2015,29.88
-29,137,2016,29.63
-29,137,2017,30.53
-29,137,2018,30.75
-29,137,2019,31.3
-29,137,2020,29.41
-29,137,2021,29.2
-29,137,2022,28.54
-29,138,2000,29.35
-29,138,2001,28.96
-29,138,2002,30.16
-29,138,2003,29.69
-29,138,2004,29.71
-29,138,2005,30.31
-29,138,2006,30.35
-29,138,2007,30.28
-29,138,2008,29.15
-29,138,2009,30.13
-29,138,2010,27.9
-29,138,2011,29.45
-29,138,2012,29.72
-29,138,2013,31.02
-29,138,2014,30.89
-29,138,2015,29.71
-29,138,2016,29.49
-29,138,2017,30.58
-29,138,2018,30.71
-29,138,2019,31.2
-29,138,2020,29.32
-29,138,2021,29.13
-29,138,2022,28.41
-29,139,2000,28.95
-29,139,2001,28.71
-29,139,2002,29.9
-29,139,2003,29.38
-29,139,2004,29.46
-29,139,2005,30.09
-29,139,2006,30.01
-29,139,2007,29.82
-29,139,2008,28.94
-29,139,2009,29.87
-29,139,2010,27.51
-29,139,2011,29.17
-29,139,2012,29.51
-29,139,2013,30.8
-29,139,2014,30.55
-29,139,2015,29.42
-29,139,2016,29.2
-29,139,2017,30.44
-29,139,2018,30.51
-29,139,2019,30.82
-29,139,2020,29.06
-29,139,2021,28.86
-29,139,2022,28.16
-29,140,2000,28.61
-29,140,2001,28.53
-29,140,2002,29.62
-29,140,2003,29.04
-29,140,2004,29.18
-29,140,2005,29.84
-29,140,2006,29.64
-29,140,2007,29.35
-29,140,2008,28.74
-29,140,2009,29.63
-29,140,2010,27.13
-29,140,2011,28.92
-29,140,2012,29.29
-29,140,2013,30.58
-29,140,2014,30.21
-29,140,2015,29.16
-29,140,2016,28.9
-29,140,2017,30.29
-29,140,2018,30.28
-29,140,2019,30.43
-29,140,2020,28.8
-29,140,2021,28.67
-29,140,2022,27.99
-29,141,2000,27.95
-29,141,2001,28.16
-29,141,2002,29.15
-29,141,2003,28.55
-29,141,2004,28.62
-29,141,2005,29.33
-29,141,2006,28.99
-29,141,2007,28.6
-29,141,2008,28.2
-29,141,2009,29.14
-29,141,2010,26.36
-29,141,2011,28.19
-29,141,2012,28.56
-29,141,2013,29.84
-29,141,2014,29.45
-29,141,2015,28.66
-29,141,2016,28.34
-29,141,2017,29.79
-29,141,2018,29.75
-29,141,2019,29.8
-29,141,2020,28.3
-29,141,2021,28.17
-29,141,2022,27.51
-29,142,2000,27.75
-29,142,2001,28.28
-29,142,2002,29.22
-29,142,2003,28.6
-29,142,2004,28.57
-29,142,2005,29.29
-29,142,2006,28.86
-29,142,2007,28.39
-29,142,2008,28.12
-29,142,2009,29.11
-29,142,2010,26.1
-29,142,2011,27.97
-29,142,2012,28.3
-29,142,2013,29.53
-29,142,2014,29.18
-29,142,2015,28.6
-29,142,2016,28.27
-29,142,2017,29.57
-29,142,2018,29.54
-29,142,2019,29.64
-29,142,2020,28.26
-29,142,2021,27.92
-29,142,2022,27.24
-29,143,2000,28.31
-29,143,2001,29.12
-29,143,2002,30.05
-29,143,2003,29.39
-29,143,2004,29.3
-29,143,2005,30
-29,143,2006,29.56
-29,143,2007,29.01
-29,143,2008,28.6
-29,143,2009,29.73
-29,143,2010,26.72
-29,143,2011,28.56
-29,143,2012,29.01
-29,143,2013,30.3
-29,143,2014,29.91
-29,143,2015,29.45
-29,143,2016,29.06
-29,143,2017,30.37
-29,143,2018,30.38
-29,143,2019,30.13
-29,143,2020,28.84
-29,143,2021,28.55
-29,143,2022,27.84
-29,144,2000,27.59
-29,144,2001,28.58
-29,144,2002,29.58
-29,144,2003,28.96
-29,144,2004,28.77
-29,144,2005,29.56
-29,144,2006,29.13
-29,144,2007,28.48
-29,144,2008,27.92
-29,144,2009,29.18
-29,144,2010,26.27
-29,144,2011,28.08
-29,144,2012,28.56
-29,144,2013,29.89
-29,144,2014,29.5
-29,144,2015,29.07
-29,144,2016,28.64
-29,144,2017,29.89
-29,144,2018,30.06
-29,144,2019,29.9
-29,144,2020,28.55
-29,144,2021,28.11
-29,144,2022,27.21
-29,145,2000,27.52
-29,145,2001,28.69
-29,145,2002,29.7
-29,145,2003,28.96
-29,145,2004,28.78
-29,145,2005,29.68
-29,145,2006,29.22
-29,145,2007,28.57
-29,145,2008,27.87
-29,145,2009,29.13
-29,145,2010,26.3
-29,145,2011,28.13
-29,145,2012,28.5
-29,145,2013,29.99
-29,145,2014,29.52
-29,145,2015,29.12
-29,145,2016,28.68
-29,145,2017,29.99
-29,145,2018,30.02
-29,145,2019,29.89
-29,145,2020,28.76
-29,145,2021,28.11
-29,145,2022,27.08
-29,146,2000,27.41
-29,146,2001,28.58
-29,146,2002,29.67
-29,146,2003,28.82
-29,146,2004,28.64
-29,146,2005,29.6
-29,146,2006,29.22
-29,146,2007,28.57
-29,146,2008,27.77
-29,146,2009,29.06
-29,146,2010,26.28
-29,146,2011,28.07
-29,146,2012,28.3
-29,146,2013,29.95
-29,146,2014,29.47
-29,146,2015,29.05
-29,146,2016,28.57
-29,146,2017,30.01
-29,146,2018,29.94
-29,146,2019,29.97
-29,146,2020,28.87
-29,146,2021,27.97
-29,146,2022,26.89
-29,147,2000,27.37
-29,147,2001,28.34
-29,147,2002,29.53
-29,147,2003,28.58
-29,147,2004,28.5
-29,147,2005,29.35
-29,147,2006,29.09
-29,147,2007,28.56
-29,147,2008,27.73
-29,147,2009,29.05
-29,147,2010,26.31
-29,147,2011,27.95
-29,147,2012,28.13
-29,147,2013,29.79
-29,147,2014,29.44
-29,147,2015,28.88
-29,147,2016,28.37
-29,147,2017,29.95
-29,147,2018,29.73
-29,147,2019,29.99
-29,147,2020,28.77
-29,147,2021,27.73
-29,147,2022,26.66
-29,148,2000,27.11
-29,148,2001,27.82
-29,148,2002,29.02
-29,148,2003,27.99
-29,148,2004,27.99
-29,148,2005,28.78
-29,148,2006,28.68
-29,148,2007,28.31
-29,148,2008,27.43
-29,148,2009,28.79
-29,148,2010,26.28
-29,148,2011,27.5
-29,148,2012,27.81
-29,148,2013,29.4
-29,148,2014,29.21
-29,148,2015,28.46
-29,148,2016,27.9
-29,148,2017,29.53
-29,148,2018,29.17
-29,148,2019,29.65
-29,148,2020,28.37
-29,148,2021,27.24
-29,148,2022,26.36
-29,149,2000,27.43
-29,149,2001,27.54
-29,149,2002,29.37
-29,149,2003,28.35
-29,149,2004,28.08
-29,149,2005,28.97
-29,149,2006,28.95
-29,149,2007,28.38
-29,149,2008,27.45
